block_id,node_id,distance,time
562252,7001,934,686
562252,7002,928,715
562252,7003,1034,818
562252,7004,841,606
562252,7005,787,584
562252,7006,782,615
562252,7007,888,722
562252,7008,882,636
562252,7009,746,538
562252,7010,640,482
562252,7011,635,508
562252,7012,740,628
562252,7013,655,473
562252,7014,598,432
562252,7015,494,361
562252,7016,490,373
562252,7017,539,424
562252,7018,595,496
562252,7019,451,325
562252,7020,348,253
562252,7021,342,252
562252,7022,446,330
562252,7023,305,220
562252,7024,201,147
562252,7025,197,143
562252,7026,301,219
562252,7027,161,116
562252,7028,55,40
562252,7029,49,36
562252,7030,155,113
562252,7031,206,161
562252,7032,307,221
562252,7033,202,146
562252,7034,196,141
562252,7035,299,218
562252,7036,347,250
562252,7037,341,246
562252,7038,446,327
562252,7039,493,356
562252,7040,483,347
562261,7001,920,676
562261,7002,1025,786
562261,7003,1130,889
562261,7004,745,536
562261,7005,773,574
562261,7006,879,686
562261,7007,984,793
562261,7008,785,566
562261,7009,650,468
562261,7010,626,472
562261,7011,732,579
562261,7012,836,684
562261,7013,558,403
562261,7014,502,362
562261,7015,480,351
562261,7016,587,444
562261,7017,635,493
562261,7018,692,567
562261,7019,354,255
562261,7020,334,243
562261,7021,438,323
562261,7022,543,401
562261,7023,208,150
562261,7024,187,137
562261,7025,293,214
562261,7026,398,290
562261,7027,64,46
562261,7028,41,30
562261,7029,146,107
562261,7030,251,184
562261,7031,303,232
562261,7032,210,151
562261,7033,188,136
562261,7034,292,212
562261,7035,396,289
562261,7036,333,240
562261,7037,438,317
562261,7038,543,398
562261,7039,479,346
562261,7040,580,418
562262,7001,929,682
562262,7002,1034,792
562262,7003,1140,895
562262,7004,736,530
562262,7005,782,580
562262,7006,888,692
562262,7007,993,799
562262,7008,776,560
562262,7009,641,462
562262,7010,635,478
562262,7011,741,585
562262,7012,845,690
562262,7013,549,397
562262,7014,493,356
562262,7015,489,357
562262,7016,596,450
562262,7017,644,500
562262,7018,701,573
562262,7019,345,249
562262,7020,343,249
562262,7021,447,329
562262,7022,552,407
562262,7023,199,144
562262,7024,196,143
562262,7025,302,220
562262,7026,407,296
562262,7027,55,40
562262,7028,50,36
562262,7029,155,113
562262,7030,260,190
562262,7031,312,238
562262,7032,201,145
562262,7033,197,142
562262,7034,301,218
562262,7035,405,295
562262,7036,342,246
562262,7037,447,323
562262,7038,552,404
562262,7039,488,352
562262,7040,589,424
585012,7001,1306,954
585012,7002,1254,951
585012,7003,1360,1054
585012,7004,1204,893
585012,7005,1159,852
585012,7006,1108,851
585012,7007,1214,958
585012,7008,1253,918
585012,7009,1109,825
585012,7010,1012,750
585012,7011,962,744
585012,7012,1067,850
585012,7013,1063,769
585012,7014,1007,728
585012,7015,919,667
585012,7016,817,609
585012,7017,865,660
585012,7018,921,718
585012,7019,877,632
585012,7020,773,559
585012,7021,668,488
585012,7022,774,568
585012,7023,734,528
585012,7024,628,453
585012,7025,523,379
585012,7026,628,456
585012,7027,585,422
585012,7028,480,346
585012,7029,376,272
585012,7030,481,349
585012,7031,533,397
585012,7032,435,313
585012,7033,334,241
585012,7034,229,167
585012,7035,335,244
585012,7036,190,137
585012,7037,84,62
585012,7038,189,142
585012,7039,160,115
585012,7040,56,39
585022,7001,1160,847
585022,7002,1109,844
585022,7003,1214,947
585022,7004,1058,786
585022,7005,1013,745
585022,7006,963,744
585022,7007,1068,851
585022,7008,1107,811
585022,7009,963,718
585022,7010,866,643
585022,7011,816,637
585022,7012,921,743
585022,7013,918,662
585022,7014,861,621
585022,7015,773,560
585022,7016,671,502
585022,7017,720,553
585022,7018,776,611
585022,7019,732,525
585022,7020,627,452
585022,7021,522,381
585022,7022,628,461
585022,7023,588,421
585022,7024,482,346
585022,7025,377,272
585022,7026,483,349
585022,7027,440,315
585022,7028,335,239
585022,7029,230,165
585022,7030,335,242
585022,7031,387,290
585022,7032,289,206
585022,7033,189,134
585022,7034,83,60
585022,7035,189,137
585022,7036,168,120
585022,7037,62,45
585022,7038,167,125
585022,7039,306,220
585022,7040,204,146
585031,7001,1012,741
585031,7002,961,738
585031,7003,1067,841
585031,7004,911,680
585031,7005,866,639
585031,7006,815,638
585031,7007,921,745
585031,7008,959,705
585031,7009,816,612
585031,7010,719,537
585031,7011,668,531
585031,7012,774,637
585031,7013,770,556
585031,7014,713,515
585031,7015,626,454
585031,7016,524,396
585031,7017,572,447
585031,7018,628,505
585031,7019,584,419
585031,7020,479,346
585031,7021,375,275
585031,7022,481,355
585031,7023,440,315
585031,7024,335,240
585031,7025,230,166
585031,7026,335,243
585031,7027,292,209
585031,7028,187,133
585031,7029,82,59
585031,7030,188,136
585031,7031,239,184
585031,7032,270,192
585031,7033,169,120
585031,7034,64,46
585031,7035,170,123
585031,7036,316,226
585031,7037,209,151
585031,7038,314,231
585031,7039,454,326
585031,7040,352,252
585032,7001,1006,736
585032,7002,954,733
585032,7003,1060,836
585032,7004,904,675
585032,7005,859,634
585032,7006,808,633
585032,7007,914,740
585032,7008,953,700
585032,7009,809,607
585032,7010,712,532
585032,7011,662,526
585032,7012,767,632
585032,7013,763,551
585032,7014,707,510
585032,7015,619,449
585032,7016,517,391
585032,7017,565,442
585032,7018,621,500
585032,7019,577,414
585032,7020,473,341
585032,7021,368,270
585032,7022,474,350
585032,7023,434,310
585032,7024,328,235
585032,7025,223,161
585032,7026,328,238
585032,7027,286,204
585032,7028,180,128
585032,7029,76,54
585032,7030,181,131
585032,7031,233,179
585032,7032,276,197
585032,7033,176,125
585032,7034,71,51
585032,7035,176,128
585032,7036,322,231
585032,7037,216,156
585032,7038,321,236
585032,7039,461,331
585032,7040,359,257
585041,7001,858,630
585041,7002,807,627
585041,7003,913,730
585041,7004,756,569
585041,7005,711,528
585041,7006,661,527
585041,7007,767,634
585041,7008,805,594
585041,7009,662,501
585041,7010,564,426
585041,7011,514,420
585041,7012,620,526
585041,7013,616,445
585041,7014,559,404
585041,7015,455,333
585041,7016,369,285
585041,7017,418,335
585041,7018,474,394
585041,7019,430,308
585041,7020,325,235
585041,7021,220,164
585041,7022,327,244
585041,7023,286,204
585041,7024,180,129
585041,7025,76,55
585041,7026,181,132
585041,7027,282,202
585041,7028,176,126
585041,7029,72,52
585041,7030,177,129
585041,7031,229,177
585041,7032,424,303
585041,7033,323,231
585041,7034,218,157
585041,7035,324,234
585041,7036,468,336
585041,7037,364,262
585041,7038,468,342
585041,7039,608,437
585041,7040,506,363
585042,7001,844,619
585042,7002,793,616
585042,7003,898,719
585042,7004,742,558
585042,7005,697,517
585042,7006,647,516
585042,7007,752,623
585042,7008,791,583
585042,7009,647,490
585042,7010,550,415
585042,7011,500,409
585042,7012,605,515
585042,7013,602,434
585042,7014,545,393
585042,7015,441,322
585042,7016,355,274
585042,7017,404,325
585042,7018,460,383
585042,7019,416,297
585042,7020,311,224
585042,7021,206,153
585042,7022,312,233
585042,7023,272,193
585042,7024,166,118
585042,7025,61,44
585042,7026,167,121
585042,7027,296,212
585042,7028,191,136
585042,7029,86,62
585042,7030,191,139
585042,7031,243,187
585042,7032,438,313
585042,7033,338,241
585042,7034,233,167
585042,7035,338,244
585042,7036,482,346
585042,7037,378,272
585042,7038,483,352
585042,7039,622,447
585042,7040,520,373
585051,7001,715,524
585051,7002,663,521
585051,7003,769,624
585051,7004,613,463
585051,7005,568,422
585051,7006,517,421
585051,7007,623,528
585051,7008,662,488
585051,7009,518,395
585051,7010,421,320
585051,7011,371,314
585051,7012,476,420
585051,7013,472,339
585051,7014,416,298
585051,7015,312,227
585051,7016,226,179
585051,7017,274,230
585051,7018,330,288
585051,7019,286,202
585051,7020,182,129
585051,7021,77,58
585051,7022,183,138
585051,7023,279,196
585051,7024,173,121
585051,7025,68,47
585051,7026,173,124
585051,7027,425,303
585051,7028,320,227
585051,7029,215,153
585051,7030,321,230
585051,7031,372,278
585051,7032,567,404
585051,7033,467,332
585051,7034,362,258
585051,7035,467,335
585051,7036,613,438
585051,7037,507,363
585051,7038,612,443
585051,7039,752,538
585051,7040,650,464
585052,7001,708,519
585052,7002,657,516
585052,7003,763,619
585052,7004,607,458
585052,7005,562,417
585052,7006,511,416
585052,7007,617,523
585052,7008,655,483
585052,7009,512,390
585052,7010,415,315
585052,7011,365,309
585052,7012,470,415
585052,7013,466,334
585052,7014,409,293
585052,7015,306,222
585052,7016,220,174
585052,7017,268,225
585052,7018,324,283
585052,7019,280,197
585052,7020,175,124
585052,7021,71,53
585052,7022,177,133
585052,7023,285,200
585052,7024,179,125
585052,7025,74,51
585052,7026,179,128
585052,7027,431,307
585052,7028,326,231
585052,7029,222,157
585052,7030,327,234
585052,7031,379,282
585052,7032,574,408
585052,7033,473,336
585052,7034,368,262
585052,7035,474,339
585052,7036,620,442
585052,7037,513,367
585052,7038,618,447
585052,7039,758,542
585052,7040,656,468
585061,7001,572,415
585061,7002,521,412
585061,7003,627,515
585061,7004,470,354
585061,7005,425,313
585061,7006,375,312
585061,7007,481,419
585061,7008,519,379
585061,7009,375,286
585061,7010,278,211
585061,7011,228,205
585061,7012,334,311
585061,7013,330,230
585061,7014,273,189
585061,7015,169,118
585061,7016,83,70
585061,7017,132,121
585061,7018,188,179
585061,7019,272,187
585061,7020,168,114
585061,7021,63,43
585061,7022,169,123
585061,7023,418,292
585061,7024,313,217
585061,7025,208,143
585061,7026,313,220
585061,7027,565,399
585061,7028,460,323
585061,7029,355,249
585061,7030,461,326
585061,7031,512,374
585061,7032,707,500
585061,7033,607,428
585061,7034,502,354
585061,7035,607,431
585061,7036,753,534
585061,7037,647,459
585061,7038,752,539
585061,7039,892,634
585061,7040,790,560
585092,7001,183,130
585092,7002,76,52
585092,7003,182,155
585092,7004,329,238
585092,7005,176,137
585092,7006,70,53
585092,7007,176,160
585092,7008,561,401
585092,7009,426,303
585092,7010,321,233
585092,7011,215,157
585092,7012,322,264
585092,7013,628,432
585092,7014,571,391
585092,7015,468,320
585092,7016,361,252
585092,7017,410,303
585092,7018,466,361
585092,7019,720,495
585092,7020,615,422
585092,7021,510,351
585092,7022,558,389
585092,7023,866,600
585092,7024,760,525
585092,7025,655,451
585092,7026,703,493
585092,7027,1012,707
585092,7028,907,631
585092,7029,803,557
585092,7030,850,599
585092,7031,901,642
585092,7032,1154,808
585092,7033,1054,736
585092,7034,949,662
585092,7035,994,704
585092,7036,1200,842
585092,7037,1094,767
585092,7038,1141,813
585092,7039,1339,942
585092,7040,1237,868
612311,7001,38,27
612311,7002,69,73
612311,7003,174,176
612311,7004,290,206
612311,7005,184,134
612311,7006,215,184
612311,7007,320,290
612311,7008,521,372
612311,7009,385,274
612311,7010,332,244
612311,7011,360,288
612311,7012,466,394
612311,7013,590,421
612311,7014,533,380
612311,7015,478,337
612311,7016,506,383
612311,7017,555,433
612311,7018,612,493
612311,7019,681,485
612311,7020,624,439
612311,7021,655,482
612311,7022,723,519
612311,7023,827,591
612311,7024,771,543
612311,7025,800,582
612311,7026,868,623
612311,7027,971,695
612311,7028,917,648
612311,7029,947,688
612311,7030,1015,729
612311,7031,1067,772
612311,7032,1117,800
612311,7033,1063,754
612311,7034,1094,793
612311,7035,1160,834
612311,7036,1208,858
612311,7037,1239,898
612311,7038,1307,943
612311,7039,1354,964
612311,7040,1382,999
612312,7001,56,40
612312,7002,51,54
612312,7003,156,157
612312,7004,308,219
612312,7005,202,147
612312,7006,197,165
612312,7007,302,271
612312,7008,539,385
612312,7009,403,287
612312,7010,349,257
612312,7011,342,269
612312,7012,448,375
612312,7013,608,434
612312,7014,551,393
612312,7015,496,350
612312,7016,488,364
612312,7017,537,414
612312,7018,594,474
612312,7019,698,498
612312,7020,642,452
612312,7021,637,463
612312,7022,685,501
612312,7023,845,604
612312,7024,789,556
612312,7025,782,563
612312,7026,830,605
612312,7027,989,708
612312,7028,934,661
612312,7029,930,669
612312,7030,977,711
612312,7031,1028,754
612312,7032,1135,813
612312,7033,1081,767
612312,7034,1076,774
612312,7035,1121,816
612312,7036,1226,871
612312,7037,1221,879
612312,7038,1268,925
612312,7039,1372,977
612312,7040,1364,980
616231,7001,1141,833
616231,7002,1089,830
616231,7003,1060,855
616231,7004,1097,787
616231,7005,994,731
616231,7006,943,730
616231,7007,915,759
616231,7008,1137,817
616231,7009,1002,719
616231,7010,847,629
616231,7011,797,623
616231,7012,767,647
616231,7013,910,654
616231,7014,854,613
616231,7015,754,546
616231,7016,652,488
616231,7017,700,539
616231,7018,623,515
616231,7019,706,506
616231,7020,608,438
616231,7021,503,367
616231,7022,474,349
616231,7023,560,401
616231,7024,462,332
616231,7025,358,258
616231,7026,329,238
616231,7027,416,297
616231,7028,316,225
616231,7029,211,151
616231,7030,182,132
616231,7031,233,179
616231,7032,270,192
616231,7033,169,120
616231,7034,64,46
616231,7035,37,27
616231,7036,315,224
616231,7037,209,151
616231,7038,184,136
616231,7039,461,330
616231,7040,352,252
616241,7001,1082,791
616241,7002,1074,820
616241,7003,1180,923
616241,7004,984,707
616241,7005,935,689
616241,7006,928,720
616241,7007,1034,827
616241,7008,1024,737
616241,7009,889,639
616241,7010,788,587
616241,7011,781,613
616241,7012,884,733
616241,7013,797,574
616241,7014,741,533
616241,7015,641,466
616241,7016,637,478
616241,7017,685,529
616241,7018,740,601
616241,7019,593,426
616241,7020,495,358
616241,7021,488,357
616241,7022,591,435
616241,7023,447,321
616241,7024,349,252
616241,7025,343,248
616241,7026,446,324
616241,7027,303,217
616241,7028,203,145
616241,7029,195,141
616241,7030,299,218
616241,7031,350,265
616241,7032,157,112
616241,7033,56,40
616241,7034,49,36
616241,7035,154,113
616241,7036,202,144
616241,7037,194,141
616241,7038,301,222
616241,7039,348,250
616241,7040,337,242
616242,7001,1110,811
616242,7002,1045,799
616242,7003,1151,902
616242,7004,1012,727
616242,7005,964,709
616242,7006,899,699
616242,7007,1005,806
616242,7008,1053,757
616242,7009,917,659
616242,7010,817,607
616242,7011,753,592
616242,7012,856,712
616242,7013,826,594
616242,7014,769,553
616242,7015,670,486
616242,7016,608,457
616242,7017,656,508
616242,7018,711,580
616242,7019,622,446
616242,7020,524,378
616242,7021,459,336
616242,7022,562,414
616242,7023,476,341
616242,7024,378,272
616242,7025,314,227
616242,7026,417,303
616242,7027,332,237
616242,7028,232,165
616242,7029,167,120
616242,7030,271,197
616242,7031,322,244
616242,7032,185,132
616242,7033,85,60
616242,7034,20,15
616242,7035,126,92
616242,7036,230,164
616242,7037,165,120
616242,7038,272,201
616242,7039,376,270
616242,7040,308,221
664232,7001,1238,903
664232,7002,1209,918
664232,7003,1315,1021
664232,7004,1143,822
664232,7005,1092,801
664232,7006,1063,818
664232,7007,1169,925
664232,7008,1185,867
664232,7009,1048,754
664232,7010,945,699
664232,7011,916,711
664232,7012,1022,817
664232,7013,959,690
664232,7014,902,649
664232,7015,798,578
664232,7016,771,576
664232,7017,820,626
664232,7018,876,685
664232,7019,748,538
664232,7020,652,470
664232,7021,622,455
664232,7022,727,534
664232,7023,611,439
664232,7024,505,364
664232,7025,478,346
664232,7026,582,423
664232,7027,465,333
664232,7028,360,257
664232,7029,330,239
664232,7030,435,317
664232,7031,486,360
664232,7032,279,200
664232,7033,213,152
664232,7034,184,134
664232,7035,290,212
664232,7036,68,48
664232,7037,38,29
664232,7038,143,109
664232,7039,214,154
664232,7040,181,130
681251,7001,837,614
681251,7002,786,611
681251,7003,782,654
681251,7004,802,574
681251,7005,691,512
681251,7006,640,511
681251,7007,636,558
681251,7008,843,604
681251,7009,707,506
681251,7010,544,410
681251,7011,494,404
681251,7012,489,446
681251,7013,613,439
681251,7014,559,400
681251,7015,452,327
681251,7016,349,269
681251,7017,397,320
681251,7018,344,314
681251,7019,412,293
681251,7020,306,219
681251,7021,200,148
681251,7022,195,148
681251,7023,266,188
681251,7024,160,113
681251,7025,55,39
681251,7026,50,37
681251,7027,410,292
681251,7028,306,218
681251,7029,202,145
681251,7030,197,143
681251,7031,249,186
681251,7032,556,397
681251,7033,452,324
681251,7034,349,250
681251,7035,342,248
681251,7036,597,428
681251,7037,494,355
681251,7038,489,357
681251,7039,743,534
681251,7040,637,456
681252,7001,830,609
681252,7002,779,606
681252,7003,789,659
681252,7004,795,569
681252,7005,684,507
681252,7006,633,506
681252,7007,643,563
681252,7008,836,599
681252,7009,700,501
681252,7010,537,405
681252,7011,486,399
681252,7012,496,451
681252,7013,606,434
681252,7014,552,395
681252,7015,445,322
681252,7016,342,264
681252,7017,390,315
681252,7018,351,319
681252,7019,405,288
681252,7020,299,214
681252,7021,193,143
681252,7022,203,153
681252,7023,258,183
681252,7024,153,108
681252,7025,48,34
681252,7026,58,42
681252,7027,403,287
681252,7028,298,213
681252,7029,195,140
681252,7030,204,148
681252,7031,256,191
681252,7032,549,392
681252,7033,445,319
681252,7034,342,245
681252,7035,349,253
681252,7036,590,423
681252,7037,487,350
681252,7038,496,362
681252,7039,736,529
681252,7040,629,451
681261,7001,792,580
681261,7002,777,605
681261,7003,883,708
681261,7004,701,502
681261,7005,645,478
681261,7006,631,505
681261,7007,737,612
681261,7008,742,532
681261,7009,606,434
681261,7010,498,376
681261,7011,485,398
681261,7012,590,504
681261,7013,512,367
681261,7014,458,328
681261,7015,351,255
681261,7016,340,263
681261,7017,388,314
681261,7018,445,387
681261,7019,311,221
681261,7020,205,147
681261,7021,191,142
681261,7022,296,221
681261,7023,165,116
681261,7024,59,41
681261,7025,46,33
681261,7026,151,110
681261,7027,309,220
681261,7028,205,146
681261,7029,193,139
681261,7030,298,216
681261,7031,350,259
681261,7032,455,325
681261,7033,351,252
681261,7034,340,244
681261,7035,443,321
681261,7036,497,356
681261,7037,485,349
681261,7038,590,430
681261,7039,643,462
681261,7040,628,450
681262,7001,783,574
681262,7002,786,612
681262,7003,892,715
681262,7004,693,496
681262,7005,636,472
681262,7006,640,512
681262,7007,746,619
681262,7008,733,526
681262,7009,598,428
681262,7010,489,370
681262,7011,493,405
681262,7012,599,511
681262,7013,503,361
681262,7014,450,322
681262,7015,343,249
681262,7016,348,270
681262,7017,397,320
681262,7018,454,394
681262,7019,302,215
681262,7020,196,141
681262,7021,199,149
681262,7022,305,228
681262,7023,156,110
681262,7024,50,35
681262,7025,55,40
681262,7026,160,117
681262,7027,300,214
681262,7028,196,140
681262,7029,202,146
681262,7030,307,223
681262,7031,359,266
681262,7032,446,319
681262,7033,343,246
681262,7034,349,251
681262,7035,452,328
681262,7036,488,350
681262,7037,494,356
681262,7038,599,437
681262,7039,634,456
681262,7040,636,457
681271,7001,777,571
681271,7002,881,680
681271,7003,986,783
681271,7004,598,429
681271,7005,631,469
681271,7006,735,580
681271,7007,840,687
681271,7008,639,459
681271,7009,503,361
681271,7010,484,367
681271,7011,588,473
681271,7012,693,579
681271,7013,412,296
681271,7014,355,255
681271,7015,337,246
681271,7016,443,338
681271,7017,492,389
681271,7018,548,462
681271,7019,208,148
681271,7020,191,138
681271,7021,294,217
681271,7022,400,296
681271,7023,61,43
681271,7024,45,32
681271,7025,149,108
681271,7026,255,185
681271,7027,205,147
681271,7028,190,137
681271,7029,297,214
681271,7030,402,291
681271,7031,453,334
681271,7032,352,252
681271,7033,337,243
681271,7034,443,319
681271,7035,546,396
681271,7036,482,347
681271,7037,589,424
681271,7038,693,505
681271,7039,628,453
681271,7040,731,525
681272,7001,782,575
681272,7002,885,684
681272,7003,991,787
681272,7004,593,426
681272,7005,635,473
681272,7006,739,584
681272,7007,845,691
681272,7008,634,456
681272,7009,498,358
681272,7010,488,371
681272,7011,593,477
681272,7012,698,583
681272,7013,407,293
681272,7014,350,252
681272,7015,342,250
681272,7016,448,342
681272,7017,496,392
681272,7018,553,466
681272,7019,203,145
681272,7020,195,142
681272,7021,299,221
681272,7022,404,300
681272,7023,57,40
681272,7024,49,36
681272,7025,154,112
681272,7026,259,189
681272,7027,201,144
681272,7028,195,141
681272,7029,301,218
681272,7030,406,295
681272,7031,458,338
681272,7032,347,249
681272,7033,342,247
681272,7034,448,323
681272,7035,551,400
681272,7036,487,351
681272,7037,593,428
681272,7038,698,509
681272,7039,633,457
681272,7040,736,529
847001,7001,1004,736
847001,7002,1110,846
847001,7003,1216,949
847001,7004,751,540
847001,7005,899,663
847001,7006,1006,779
847001,7007,1112,886
847001,7008,792,570
847001,7009,656,472
847001,7010,761,570
847001,7011,865,676
847001,7012,971,782
847001,7013,565,407
847001,7014,508,366
847001,7015,612,445
847001,7016,718,537
847001,7017,766,588
847001,7018,822,646
847001,7019,361,259
847001,7020,465,336
847001,7021,567,414
847001,7022,676,496
847001,7023,214,154
847001,7024,320,231
847001,7025,425,307
847001,7026,530,384
847001,7027,70,50
847001,7028,176,126
847001,7029,280,203
847001,7030,385,280
847001,7031,437,328
847001,7032,76,55
847001,7033,176,127
847001,7034,282,205
847001,7035,387,282
847001,7036,287,207
847001,7037,427,310
847001,7038,534,391
847001,7039,385,279
847001,7040,490,354
847011,7001,859,633
847011,7002,966,743
847011,7003,1072,846
847011,7004,607,437
847011,7005,755,560
847011,7006,862,676
847011,7007,968,783
847011,7008,648,467
847011,7009,512,369
847011,7010,617,467
847011,7011,721,573
847011,7012,826,679
847011,7013,421,304
847011,7014,364,263
847011,7015,468,342
847011,7016,574,434
847011,7017,622,484
847011,7018,678,543
847011,7019,217,156
847011,7020,321,233
847011,7021,423,311
847011,7022,532,393
847011,7023,70,51
847011,7024,176,128
847011,7025,281,204
847011,7026,386,281
847011,7027,70,51
847011,7028,175,127
847011,7029,280,204
847011,7030,385,281
847011,7031,437,329
847011,7032,216,156
847011,7033,316,228
847011,7034,421,306
847011,7035,527,383
847011,7036,427,308
847011,7037,567,411
847011,7038,674,492
847011,7039,525,380
847011,7040,629,455
847021,7001,717,530
847021,7002,823,640
847021,7003,929,743
847021,7004,464,334
847021,7005,612,457
847021,7006,719,573
847021,7007,825,680
847021,7008,505,364
847021,7009,369,266
847021,7010,474,364
847021,7011,578,470
847021,7012,684,576
847021,7013,278,201
847021,7014,221,160
847021,7015,325,239
847021,7016,431,331
847021,7017,479,381
847021,7018,535,440
847021,7019,74,53
847021,7020,178,130
847021,7021,280,208
847021,7022,389,290
847021,7023,73,52
847021,7024,179,129
847021,7025,283,205
847021,7026,389,282
847021,7027,217,156
847021,7028,322,232
847021,7029,427,309
847021,7030,532,386
847021,7031,584,434
847021,7032,363,261
847021,7033,463,333
847021,7034,569,411
847021,7035,674,488
847021,7036,574,413
847021,7037,714,516
847021,7038,821,597
847021,7039,672,485
847021,7040,777,560
847031,7001,574,426
847031,7002,681,536
847031,7003,786,639
847031,7004,322,230
847031,7005,462,348
847031,7006,569,464
847031,7007,675,571
847031,7008,362,260
847031,7009,227,162
847031,7010,315,246
847031,7011,419,352
847031,7012,525,458
847031,7013,135,97
847031,7014,79,56
847031,7015,168,125
847031,7016,275,217
847031,7017,323,268
847031,7018,379,326
847031,7019,87,61
847031,7020,170,123
847031,7021,272,201
847031,7022,381,283
847031,7023,233,167
847031,7024,316,227
847031,7025,421,303
847031,7026,526,380
847031,7027,377,271
847031,7028,462,332
847031,7029,567,409
847031,7030,672,486
847031,7031,724,534
847031,7032,524,376
847031,7033,608,438
847031,7034,713,514
847031,7035,819,593
847031,7036,754,542
847031,7037,859,619
847031,7038,965,701
847031,7039,832,600
847031,7040,937,675
847032,7001,542,403
847032,7002,648,513
847032,7003,754,616
847032,7004,289,207
847032,7005,438,330
847032,7006,544,446
847032,7007,650,553
847032,7008,330,237
847032,7009,195,139
847032,7010,300,237
847032,7011,404,343
847032,7012,509,449
847032,7013,103,74
847032,7014,46,33
847032,7015,150,112
847032,7016,257,204
847032,7017,305,255
847032,7018,361,313
847032,7019,101,72
847032,7020,202,147
847032,7021,307,227
847032,7022,416,309
847032,7023,247,178
847032,7024,348,251
847032,7025,458,331
847032,7026,563,408
847032,7027,391,282
847032,7028,494,356
847032,7029,601,435
847032,7030,707,512
847032,7031,758,560
847032,7032,538,387
847032,7033,638,459
847032,7034,743,537
847032,7035,849,614
847032,7036,786,566
847032,7037,888,642
847032,7038,995,723
847032,7039,846,611
847032,7040,951,686
847041,7001,444,333
847041,7002,551,443
847041,7003,656,546
847041,7004,192,137
847041,7005,340,260
847041,7006,447,376
847041,7007,552,483
847041,7008,232,167
847041,7009,97,69
847041,7010,202,167
847041,7011,306,273
847041,7012,411,379
847041,7013,108,78
847041,7014,51,37
847041,7015,155,116
847041,7016,262,208
847041,7017,310,258
847041,7018,366,317
847041,7019,198,142
847041,7020,300,217
847041,7021,405,297
847041,7022,428,327
847041,7023,345,248
847041,7024,446,321
847041,7025,556,401
847041,7026,573,431
847041,7027,489,352
847041,7028,592,426
847041,7029,699,505
847041,7030,720,537
847041,7031,772,580
847041,7032,635,457
847041,7033,736,529
847041,7034,841,607
847041,7035,865,642
847041,7036,884,636
847041,7037,965,705
847041,7038,1012,751
847041,7039,944,681
847041,7040,1049,756
847042,7001,435,327
847042,7002,542,437
847042,7003,647,540
847042,7004,183,131
847042,7005,331,254
847042,7006,438,370
847042,7007,543,477
847042,7008,223,161
847042,7009,88,63
847042,7010,193,161
847042,7011,297,267
847042,7012,402,373
847042,7013,117,84
847042,7014,60,43
847042,7015,164,122
847042,7016,271,214
847042,7017,319,265
847042,7018,375,323
847042,7019,207,148
847042,7020,309,223
847042,7021,372,283
847042,7022,419,321
847042,7023,354,254
847042,7024,455,327
847042,7025,517,383
847042,7026,564,425
847042,7027,498,358
847042,7028,601,432
847042,7029,664,489
847042,7030,711,531
847042,7031,763,574
847042,7032,644,463
847042,7033,745,535
847042,7034,811,594
847042,7035,856,636
847042,7036,893,642
847042,7037,956,699
847042,7038,1003,745
847042,7039,953,687
847042,7040,1058,762
847052,7001,309,236
847052,7002,415,346
847052,7003,521,449
847052,7004,56,40
847052,7005,204,163
847052,7006,311,279
847052,7007,417,386
847052,7008,171,124
847052,7009,36,26
847052,7010,145,126
847052,7011,249,232
847052,7012,354,338
847052,7013,241,173
847052,7014,184,132
847052,7015,288,211
847052,7016,348,278
847052,7017,397,328
847052,7018,453,387
847052,7019,331,237
847052,7020,432,312
847052,7021,477,358
847052,7022,524,396
847052,7023,477,343
847052,7024,578,416
847052,7025,622,458
847052,7026,669,500
847052,7027,621,447
847052,7028,724,521
847052,7029,769,564
847052,7030,816,606
847052,7031,868,649
847052,7032,768,552
847052,7033,868,624
847052,7034,916,669
847052,7035,961,711
847052,7036,1016,731
847052,7037,1061,774
847052,7038,1108,820
847052,7039,1077,776
847052,7040,1181,851